臺指期036		9,515.00	1	9,520.00	1	9,518.00	133.00	0.99	47	9,425.00	9,518.00	9,425.00	9,385.00	09:45:19	
金融現			--		--	1,182.74	25.41	1.94	--	1,160.76	1,183.22	1,160.76	1,157.33	09:46:00	
金融期055		1,184.40	1	1,184.60	2	1,184.40	30.00	2.53	3,317	1,156.60	1,185.60	1,156.40	1,154.40	09:45:59	
金融期065		1,184.20	1	1,184.80	2	1,184.80	30.60	2.34	101	1,158.00	1,185.00	1,158.00	1,154.20	09:45:53	
金融期095		1,159.00	1	1,163.60	1	1,162.00	34.60	0.35	2	1,158.00	1,162.00	1,158.00	1,127.40	09:39:11	
金融期125		1,149.40	1	1,178.60	1	--	--	--	--				1,123.20		
金融期036		1,149.40	1	1,178.20	1	--	--	--	--				1,119.00		
電子現			--		--	381.72	5.06	0.78	--	379.22	382.15	379.22	376.66	09:46:00	
電子期055		382.05	9	382.10	4	382.05	5.35	1.09	3,108	378.75	382.65	378.55	376.70	09:45:50	
電子期065		382.25	9	382.40	4	382.40	5.25	0.95	74	379.00	382.40	378.80	377.15	09:44:10	
電子期095		367.10	1	374.00	1	--	--	--	--				367.05		
電子期125		352.05	1	385.50	1	--	--	--	--				362.95		
電子期036		352.05	1	385.50	1	--	--	--	--				360.35		
臺指50期055		6,901.00	1	7,179.00	1	--	--	--	--				6,994.00		
臺指50期065		6,666.00	3	7,266.00	3	--	--	--	--				6,998.00		
臺指50期095			--		--	--	--	--	--				6,722.00		
臺指50期125			--		--	--	--	--	--				6,731.00		
臺指50期036			--		--	--	--	--	--				6,740.00		
小臺指現			--		--	9,738.54	125.54	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:46:00	
小臺指期W5045		9,741.00	1	9,748.00	1	9,750.00	137.00	1.03	76	9,659.00	9,750.00	9,651.00	9,613.00	09:44:23	
小臺指期055		9,751.00	38	9,752.00	12	9,751.00	137.00	1.23	39,678	9,657.00	9,770.00	9,652.00	9,614.00	09:46:00	
小臺指期065		9,757.00	2	9,759.00	14	9,758.00	139.00	1.21	2,672	9,658.00	9,773.00	9,657.00	9,619.00	09:45:59	
小臺指期095		9,514.00	1	9,518.00	1	9,516.00	131.00	1.12	491	9,425.00	9,530.00	9,425.00	9,385.00	09:45:49	
小臺指期125		9,514.00	1	9,519.00	5	9,516.00	131.00	1.15	329	9,422.00	9,530.00	9,422.00	9,385.00	09:45:27	
小臺指期036		9,514.00	5	9,519.00	4	9,522.00	137.00	1.21	121	9,419.00	9,533.00	9,419.00	9,385.00	09:45:08	
非金電現			--		--	12,059.98	104.49	0.77	--	11,970.15	12,062.64	11,970.15	11,955.49	09:46:00	
非金電期055		12,083	1	12,087	5	12,088	126	0.82	183	12,000	12,098	12,000	11,962	09:45:52	
非金電期065		12,086	10	12,092	2	12,098	123	0.46	17	12,043	12,098	12,043	11,975	09:44:34	
非金電期095		11,640	1	11,883	1	--	--	--	--				11,428		
非金電期125		11,483	1		--	--	--	--	--				11,449		
非金電期036		11,283	1		--	--	--	--	--				11,470		
櫃買現			--		--	144.66	1.81	1.23	--	142.91	144.66	142.91	142.85	09:45:55	
櫃買期055		143.05	2	148.55	1	144.60	1.85	0.21	3	144.30	144.60	144.30	142.75	09:43:14	
櫃買期065		142.25	2	150.00	2	--	--	--	--				142.95		
櫃買期095		136.25	1		--	--	--	--	--				137.15		
櫃買期125			--		--	--	--	--	--				137.35		
櫃買期036			--		--	--	--	--	--				137.55		
臺指現			--		--	9,738.54	125.54	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:46:00	
臺指期055		9,751.00	49	9,752.00	5	9,752.00	138.00	1.21	73,089	9,656.00	9,768.00	9,652.00	9,614.00	09:46:00	
臺指期065		9,757.00	2	9,759.00	5	9,758.00	139.00	1.22	1,791	9,658.00	9,774.00	9,657.00	9,619.00	09:45:52	
臺指期095		9,516.00	3	9,520.00	5	9,530.00	145.00	1.15	189	9,422.00	9,530.00	9,422.00	9,385.00	09:44:59	
臺指期125		9,517.00	3	9,520.00	5	9,519.00	134.00	1.07	168	9,430.00	9,530.00	9,430.00	9,385.00	09:45:42	
臺指期036		9,515.00	1	9,520.00	1	9,518.00	133.00	0.99	47	9,425.00	9,518.00	9,425.00	9,385.00	09:45:19	
金融現			--		--	1,182.74	25.41	1.94	--	1,160.76	1,183.22	1,160.76	1,157.33	09:46:00	
金融期055		1,184.40	1	1,184.60	2	1,184.40	30.00	2.53	3,317	1,156.60	1,185.60	1,156.40	1,154.40	09:45:59	
金融期065		1,184.20	1	1,184.80	2	1,184.80	30.60	2.34	101	1,158.00	1,185.00	1,158.00	1,154.20	09:45:53	
金融期095		1,159.00	1	1,163.60	1	1,162.00	34.60	0.35	2	1,158.00	1,162.00	1,158.00	1,127.40	09:39:11	
金融期125		1,149.40	1	1,178.60	1	--	--	--	--				1,123.20		
金融期036		1,149.40	1	1,178.20	1	--	--	--	--				1,119.00		
電子現			--		--	381.72	5.06	0.78	--	379.22	382.15	379.22	376.66	09:46:00	
電子期055		382.05	9	382.10	4	382.05	5.35	1.09	3,108	378.75	382.65	378.55	376.70	09:45:50	
電子期065		382.25	9	382.40	4	382.40	5.25	0.95	74	379.00	382.40	378.80	377.15	09:44:10	
電子期095		367.10	1	374.00	1	--	--	--	--				367.05		
電子期125		352.05	1	385.50	1	--	--	--	--				362.95		
電子期036		352.05	1	385.50	1	--	--	--	--				360.35		
臺指50期055		6,901.00	1	7,179.00	1	--	--	--	--				6,994.00		
臺指50期065		6,666.00	3	7,266.00	3	--	--	--	--				6,998.00		
臺指50期095			--		--	--	--	--	--				6,722.00		
臺指50期125			--		--	--	--	--	--				6,731.00		
臺指50期036			--		--	--	--	--	--				6,740.00		
小臺指現			--		--	9,738.54	125.54	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:46:00	
小臺指期W5045		9,741.00	1	9,748.00	1	9,750.00	137.00	1.03	76	9,659.00	9,750.00	9,651.00	9,613.00	09:44:23	
小臺指期055		9,751.00	38	9,752.00	12	9,751.00	137.00	1.23	39,678	9,657.00	9,770.00	9,652.00	9,614.00	09:46:00	
小臺指期065		9,757.00	2	9,759.00	14	9,758.00	139.00	1.21	2,672	9,658.00	9,773.00	9,657.00	9,619.00	09:45:59	
小臺指期095		9,514.00	1	9,518.00	1	9,516.00	131.00	1.12	491	9,425.00	9,530.00	9,425.00	9,385.00	09:45:49	
小臺指期125		9,514.00	1	9,519.00	5	9,516.00	131.00	1.15	329	9,422.00	9,530.00	9,422.00	9,385.00	09:45:27	
小臺指期036		9,514.00	5	9,519.00	4	9,522.00	137.00	1.21	121	9,419.00	9,533.00	9,419.00	9,385.00	09:45:08	
非金電現			--		--	12,059.98	104.49	0.77	--	11,970.15	12,062.64	11,970.15	11,955.49	09:46:00	
非金電期055		12,083	1	12,087	5	12,088	126	0.82	183	12,000	12,098	12,000	11,962	09:45:52	
非金電期065		12,086	10	12,092	2	12,098	123	0.46	17	12,043	12,098	12,043	11,975	09:44:34	
非金電期095		11,640	1	11,883	1	--	--	--	--				11,428		
非金電期125		11,483	1		--	--	--	--	--				11,449		
非金電期036		11,283	1		--	--	--	--	--				11,470		
櫃買現			--		--	144.66	1.81	1.23	--	142.91	144.66	142.91	142.85	09:45:55	
櫃買期055		143.05	2	148.55	1	144.60	1.85	0.21	3	144.30	144.60	144.30	142.75	09:43:14	
櫃買期065		142.25	2	150.00	2	--	--	--	--				142.95		
櫃買期095		136.25	1		--	--	--	--	--				137.15		
櫃買期125			--		--	--	--	--	--				137.35		
櫃買期036			--		--	--	--	--	--				137.55		
臺指現			--		--	9,738.54	125.54	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:46:00	
臺指期055		9,753.00	1	9,754.00	7	9,754.00	140.00	1.21	73,118	9,656.00	9,768.00	9,652.00	9,614.00	09:46:01	
臺指期065		9,758.00	1	9,760.00	5	9,758.00	139.00	1.22	1,791	9,658.00	9,774.00	9,657.00	9,619.00	09:45:52	
臺指期095		9,517.00	1	9,522.00	5	9,530.00	145.00	1.15	189	9,422.00	9,530.00	9,422.00	9,385.00	09:44:59	
臺指期125		9,517.00	4	9,522.00	7	9,519.00	134.00	1.07	168	9,430.00	9,530.00	9,430.00	9,385.00	09:45:42	
臺指期036		9,517.00	1	9,521.00	1	9,518.00	133.00	0.99	47	9,425.00	9,518.00	9,425.00	9,385.00	09:45:19	
金融現			--		--	1,182.74	25.41	1.94	--	1,160.76	1,183.22	1,160.76	1,157.33	09:46:00	
金融期055		1,184.20	4	1,184.80	1	1,184.40	30.00	2.53	3,327	1,156.60	1,185.60	1,156.40	1,154.40	09:46:01	
金融期065		1,184.00	4	1,185.00	1	1,184.80	30.60	2.34	101	1,158.00	1,185.00	1,158.00	1,154.20	09:45:53	
金融期095		1,158.80	1	1,163.80	1	1,162.00	34.60	0.35	2	1,158.00	1,162.00	1,158.00	1,127.40	09:39:11	
金融期125		1,149.20	1	1,178.80	1	--	--	--	--				1,123.20		
金融期036		1,149.20	1	1,178.40	1	--	--	--	--				1,119.00		
電子現			--		--	381.72	5.06	0.78	--	379.22	382.15	379.22	376.66	09:46:00	
電子期055		382.05	10	382.15	7	382.05	5.35	1.09	3,108	378.75	382.65	378.55	376.70	09:45:50	
電子期065		382.25	10	382.45	7	382.40	5.25	0.95	74	379.00	382.40	378.80	377.15	09:44:10	
電子期095		367.15	1	374.00	1	--	--	--	--				367.05		
電子期125		352.05	1	385.55	1	--	--	--	--				362.95		
電子期036		352.05	1	385.55	1	--	--	--	--				360.35		
臺指50期055		6,901.00	1	7,179.00	1	--	--	--	--				6,994.00		
臺指50期065		6,666.00	3	7,266.00	3	--	--	--	--				6,998.00		
臺指50期095			--		--	--	--	--	--				6,722.00		
臺指50期125			--		--	--	--	--	--				6,731.00		
臺指50期036			--		--	--	--	--	--				6,740.00		
小臺指現			--		--	9,738.54	125.54	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:46:00	
小臺指期W5045		9,743.00	1	9,751.00	1	9,750.00	137.00	1.03	76	9,659.00	9,750.00	9,651.00	9,613.00	09:44:23	
小臺指期055		9,753.00	6	9,755.00	14	9,755.00	141.00	1.23	39,787	9,657.00	9,770.00	9,652.00	9,614.00	09:46:01	
小臺指期065		9,757.00	10	9,760.00	1	9,758.00	139.00	1.21	2,672	9,658.00	9,773.00	9,657.00	9,619.00	09:45:59	
小臺指期095		9,515.00	6	9,518.00	1	9,516.00	131.00	1.12	491	9,425.00	9,530.00	9,425.00	9,385.00	09:45:49	
小臺指期125		9,515.00	6	9,520.00	1	9,516.00	131.00	1.15	329	9,422.00	9,530.00	9,422.00	9,385.00	09:45:27	
小臺指期036		9,516.00	4	9,522.00	4	9,522.00	137.00	1.21	121	9,419.00	9,533.00	9,419.00	9,385.00	09:45:08	
非金電現			--		--	12,059.98	104.49	0.77	--	11,970.15	12,062.64	11,970.15	11,955.49	09:46:00	
非金電期055		12,083	1	12,086	1	12,088	126	0.82	183	12,000	12,098	12,000	11,962	09:45:52	
非金電期065		12,086	10	12,091	1	12,098	123	0.46	17	12,043	12,098	12,043	11,975	09:44:34	
非金電期095		11,640	1	11,882	1	--	--	--	--				11,428		
非金電期125		11,483	1		--	--	--	--	--				11,449		
非金電期036		11,283	1		--	--	--	--	--				11,470		
櫃買現			--		--	144.66	1.81	1.23	--	142.91	144.66	142.91	142.85	09:45:55	
櫃買期055		143.05	2	148.55	1	144.60	1.85	0.21	3	144.30	144.60	144.30	142.75	09:43:14	
櫃買期065		142.25	2	150.00	2	--	--	--	--				142.95		
櫃買期095		136.25	1		--	--	--	--	--				137.15		
櫃買期125			--		--	--	--	--	--				137.35		
櫃買期036			--		--	--	--	--	--				137.55		
臺指現			--		--	9,738.54	125.54	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:46:00	
臺指期055		9,752.00	7	9,753.00	28	9,753.00	139.00	1.21	73,149	9,656.00	9,768.00	9,652.00	9,614.00	09:46:04	
臺指期065		9,758.00	1	9,760.00	33	9,758.00	139.00	1.22	1,791	9,658.00	9,774.00	9,657.00	9,619.00	09:45:52	
臺指期095		9,516.00	3	9,521.00	5	9,530.00	145.00	1.15	189	9,422.00	9,530.00	9,422.00	9,385.00	09:44:59	
臺指期125		9,517.00	2	9,521.00	8	9,521.00	136.00	1.07	169	9,430.00	9,530.00	9,430.00	9,385.00	09:46:04	
臺指期036		9,516.00	1	9,520.00	1	9,518.00	133.00	0.99	47	9,425.00	9,518.00	9,425.00	9,385.00	09:45:19	
金融現			--		--	1,182.74	25.41	1.94	--	1,160.76	1,183.22	1,160.76	1,157.33	09:46:00	
金融期055		1,184.40	1	1,184.60	1	1,184.40	30.00	2.53	3,327	1,156.60	1,185.60	1,156.40	1,154.40	09:46:01	
金融期065		1,184.20	1	1,184.80	1	1,184.80	30.60	2.34	101	1,158.00	1,185.00	1,158.00	1,154.20	09:45:53	
金融期095		1,159.00	1	1,163.60	1	1,162.00	34.60	0.35	2	1,158.00	1,162.00	1,158.00	1,127.40	09:39:11	
金融期125		1,149.40	1	1,178.60	1	--	--	--	--				1,123.20		
金融期036		1,149.40	1	1,178.20	1	--	--	--	--				1,119.00		
電子現			--		--	381.72	5.06	0.78	--	379.22	382.15	379.22	376.66	09:46:00	
電子期055		382.05	11	382.15	10	382.05	5.35	1.09	3,108	378.75	382.65	378.55	376.70	09:45:50	
電子期065		382.25	11	382.45	11	382.40	5.25	0.95	74	379.00	382.40	378.80	377.15	09:44:10	
電子期095		367.15	1	374.00	1	--	--	--	--				367.05		
電子期125		352.05	1	385.45	1	--	--	--	--				362.95		
電子期036		352.05	1	385.45	1	--	--	--	--				360.35		
臺指50期055		6,901.00	1	7,179.00	1	--	--	--	--				6,994.00		
臺指50期065		6,666.00	3	7,266.00	3	--	--	--	--				6,998.00		
臺指50期095			--		--	--	--	--	--				6,722.00		
臺指50期125			--		--	--	--	--	--				6,731.00		
臺指50期036			--		--	--	--	--	--				6,740.00		
小臺指現			--		--	9,738.54	125.54	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:46:00	
小臺指期W5045		9,742.00	1	9,749.00	1	9,750.00	137.00	1.03	76	9,659.00	9,750.00	9,651.00	9,613.00	09:44:23	
小臺指期055		9,752.00	6	9,753.00	5	9,752.00	138.00	1.23	39,823	9,657.00	9,770.00	9,652.00	9,614.00	09:46:04	
小臺指期065		9,757.00	2	9,760.00	7	9,758.00	139.00	1.21	2,673	9,658.00	9,773.00	9,657.00	9,619.00	09:46:02	
小臺指期095		9,514.00	7	9,518.00	1	9,516.00	131.00	1.12	491	9,425.00	9,530.00	9,425.00	9,385.00	09:45:49	
小臺指期125		9,514.00	7	9,520.00	6	9,516.00	131.00	1.15	329	9,422.00	9,530.00	9,422.00	9,385.00	09:45:27	
小臺指期036		9,515.00	4	9,520.00	4	9,522.00	137.00	1.21	121	9,419.00	9,533.00	9,419.00	9,385.00	09:45:08	
非金電現			--		--	12,059.98	104.49	0.77	--	11,970.15	12,062.64	11,970.15	11,955.49	09:46:00	
非金電期055		12,083	1	12,086	1	12,088	126	0.82	183	12,000	12,098	12,000	11,962	09:45:52	
非金電期065		12,086	5	12,091	1	12,098	123	0.46	17	12,043	12,098	12,043	11,975	09:44:34	
非金電期095		11,638	1	11,882	1	--	--	--	--				11,428		
非金電期125		11,483	1		--	--	--	--	--				11,449		
非金電期036		11,283	1		--	--	--	--	--				11,470		
櫃買現			--		--	144.66	1.81	1.23	--	142.91	144.66	142.91	142.85	09:45:55	
櫃買期055		143.05	2	148.55	1	144.60	1.85	0.21	3	144.30	144.60	144.30	142.75	09:43:14	
櫃買期065		142.25	2	150.00	2	--	--	--	--				142.95		
櫃買期095		136.25	1		--	--	--	--	--				137.15		
櫃買期125			--		--	--	--	--	--				137.35		
櫃買期036			--		--	--	--	--	--				137.55		
臺指現			--		--	9,743.40	130.40	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:46:05	
臺指期055		9,752.00	13	9,753.00	28	9,753.00	139.00	1.21	73,149	9,656.00	9,768.00	9,652.00	9,614.00	09:46:04	
臺指期065		9,758.00	1	9,760.00	33	9,758.00	139.00	1.22	1,791	9,658.00	9,774.00	9,657.00	9,619.00	09:45:52	
臺指期095		9,516.00	3	9,521.00	5	9,530.00	145.00	1.15	189	9,422.00	9,530.00	9,422.00	9,385.00	09:44:59	
臺指期125		9,517.00	2	9,521.00	8	9,521.00	136.00	1.07	169	9,430.00	9,530.00	9,430.00	9,385.00	09:46:04	
臺指期036		9,515.00	2	9,520.00	1	9,518.00	133.00	0.99	47	9,425.00	9,518.00	9,425.00	9,385.00	09:45:19	
金融現			--		--	1,182.96	25.63	1.94	--	1,160.76	1,183.22	1,160.76	1,157.33	09:46:05	
金融期055		1,184.40	1	1,184.60	1	1,184.40	30.00	2.53	3,327	1,156.60	1,185.60	1,156.40	1,154.40	09:46:01	
金融期065		1,184.20	1	1,184.80	1	1,184.80	30.60	2.34	101	1,158.00	1,185.00	1,158.00	1,154.20	09:45:53	
金融期095		1,159.00	1	1,163.60	1	1,162.00	34.60	0.35	2	1,158.00	1,162.00	1,158.00	1,127.40	09:39:11	
金融期125		1,149.40	1	1,178.60	1	--	--	--	--				1,123.20		
金融期036		1,149.40	1	1,178.20	1	--	--	--	--				1,119.00		
電子現			--		--	382.05	5.39	0.78	--	379.22	382.15	379.22	376.66	09:46:05	
電子期055		382.05	8	382.15	11	382.05	5.35	1.09	3,111	378.75	382.65	378.55	376.70	09:46:05	
電子期065		382.25	8	382.45	12	382.40	5.25	0.95	74	379.00	382.40	378.80	377.15	09:44:10	
電子期095		367.15	1	374.00	1	--	--	--	--				367.05		
電子期125		352.05	1	385.45	1	--	--	--	--				362.95		
電子期036		352.05	1	385.45	1	--	--	--	--				360.35		
臺指50期055		6,901.00	1	7,179.00	1	--	--	--	--				6,994.00		
臺指50期065		6,666.00	3	7,266.00	3	--	--	--	--				6,998.00		
臺指50期095			--		--	--	--	--	--				6,722.00		
臺指50期125			--		--	--	--	--	--				6,731.00		
臺指50期036			--		--	--	--	--	--				6,740.00		
小臺指現			--		--	9,743.40	130.40	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:46:05	
小臺指期W5045		9,742.00	1	9,749.00	1	9,750.00	137.00	1.03	76	9,659.00	9,750.00	9,651.00	9,613.00	09:44:23	
小臺指期055		9,752.00	1	9,753.00	31	9,753.00	139.00	1.23	39,831	9,657.00	9,770.00	9,652.00	9,614.00	09:46:04	
小臺指期065		9,757.00	2	9,759.00	1	9,758.00	139.00	1.21	2,673	9,658.00	9,773.00	9,657.00	9,619.00	09:46:02	
小臺指期095		9,514.00	2	9,516.00	1	9,516.00	131.00	1.12	491	9,425.00	9,530.00	9,425.00	9,385.00	09:45:49	
小臺指期125		9,514.00	2	9,518.00	1	9,516.00	131.00	1.15	329	9,422.00	9,530.00	9,422.00	9,385.00	09:45:27	
小臺指期036		9,515.00	1	9,520.00	4	9,522.00	137.00	1.21	121	9,419.00	9,533.00	9,419.00	9,385.00	09:45:08	
非金電現			--		--	12,060.76	105.27	0.77	--	11,970.15	12,062.64	11,970.15	11,955.49	09:46:05	
非金電期055		12,083	1	12,086	1	12,088	126	0.82	183	12,000	12,098	12,000	11,962	09:45:52	
非金電期065		12,086	5	12,091	1	12,098	123	0.46	17	12,043	12,098	12,043	11,975	09:44:34	
非金電期095		11,638	1	11,882	1	--	--	--	--				11,428		
非金電期125		11,483	1		--	--	--	--	--				11,449		
非金電期036		11,283	1		--	--	--	--	--				11,470		
櫃買現			--		--	144.67	1.82	1.23	--	142.91	144.67	142.91	142.85	09:46:05	
櫃買期055		143.05	2	148.55	1	144.60	1.85	0.21	3	144.30	144.60	144.30	142.75	09:43:14	
櫃買期065		142.25	2	150.00	2	--	--	--	--				142.95		
櫃買期095		136.25	1		--	--	--	--	--				137.15		
櫃買期125			--		--	--	--	--	--				137.35		
櫃買期036			--		--	--	--	--	--				137.55		
臺指現			--		--	9,738.54	125.54	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:46:00	
臺指期055		9,752.00	7	9,753.00	28	9,753.00	139.00	1.21	73,149	9,656.00	9,768.00	9,652.00	9,614.00	09:46:04	
臺指期065		9,758.00	1	9,760.00	33	9,758.00	139.00	1.22	1,791	9,658.00	9,774.00	9,657.00	9,619.00	09:45:52	
臺指期095		9,516.00	3	9,521.00	5	9,530.00	145.00	1.15	189	9,422.00	9,530.00	9,422.00	9,385.00	09:44:59	
臺指期125		9,517.00	2	9,521.00	8	9,521.00	136.00	1.07	169	9,430.00	9,530.00	9,430.00	9,385.00	09:46:04	
臺指期036		9,516.00	1	9,520.00	1	9,518.00	133.00	0.99	47	9,425.00	9,518.00	9,425.00	9,385.00	09:45:19	
金融現			--		--	1,182.74	25.41	1.94	--	1,160.76	1,183.22	1,160.76	1,157.33	09:46:00	
金融期055		1,184.40	1	1,184.60	1	1,184.40	30.00	2.53	3,327	1,156.60	1,185.60	1,156.40	1,154.40	09:46:01	
金融期065		1,184.20	1	1,184.80	1	1,184.80	30.60	2.34	101	1,158.00	1,185.00	1,158.00	1,154.20	09:45:53	
金融期095		1,159.00	1	1,163.60	1	1,162.00	34.60	0.35	2	1,158.00	1,162.00	1,158.00	1,127.40	09:39:11	
金融期125		1,149.40	1	1,178.60	1	--	--	--	--				1,123.20		
金融期036		1,149.40	1	1,178.20	1	--	--	--	--				1,119.00		
電子現			--		--	381.72	5.06	0.78	--	379.22	382.15	379.22	376.66	09:46:00	
電子期055		382.05	11	382.15	10	382.05	5.35	1.09	3,108	378.75	382.65	378.55	376.70	09:45:50	
電子期065		382.25	11	382.45	11	382.40	5.25	0.95	74	379.00	382.40	378.80	377.15	09:44:10	
電子期095		367.15	1	374.00	1	--	--	--	--				367.05		
電子期125		352.05	1	385.45	1	--	--	--	--				362.95		
電子期036		352.05	1	385.45	1	--	--	--	--				360.35		
臺指50期055		6,901.00	1	7,179.00	1	--	--	--	--				6,994.00		
臺指50期065		6,666.00	3	7,266.00	3	--	--	--	--				6,998.00		
臺指50期095			--		--	--	--	--	--				6,722.00		
臺指50期125			--		--	--	--	--	--				6,731.00		
臺指50期036			--		--	--	--	--	--				6,740.00		
小臺指現			--		--	9,738.54	125.54	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:46:00	
小臺指期W5045		9,742.00	1	9,749.00	1	9,750.00	137.00	1.03	76	9,659.00	9,750.00	9,651.00	9,613.00	09:44:23	
小臺指期055		9,752.00	6	9,753.00	5	9,752.00	138.00	1.23	39,823	9,657.00	9,770.00	9,652.00	9,614.00	09:46:04	
小臺指期065		9,757.00	2	9,760.00	7	9,758.00	139.00	1.21	2,673	9,658.00	9,773.00	9,657.00	9,619.00	09:46:02	
小臺指期095		9,514.00	7	9,518.00	1	9,516.00	131.00	1.12	491	9,425.00	9,530.00	9,425.00	9,385.00	09:45:49	
小臺指期125		9,514.00	7	9,520.00	6	9,516.00	131.00	1.15	329	9,422.00	9,530.00	9,422.00	9,385.00	09:45:27	
小臺指期036		9,515.00	4	9,520.00	4	9,522.00	137.00	1.21	121	9,419.00	9,533.00	9,419.00	9,385.00	09:45:08	
非金電現			--		--	12,059.98	104.49	0.77	--	11,970.15	12,062.64	11,970.15	11,955.49	09:46:00	
非金電期055		12,083	1	12,086	1	12,088	126	0.82	183	12,000	12,098	12,000	11,962	09:45:52	
非金電期065		12,086	5	12,091	1	12,098	123	0.46	17	12,043	12,098	12,043	11,975	09:44:34	
非金電期095		11,638	1	11,882	1	--	--	--	--				11,428		
非金電期125		11,483	1		--	--	--	--	--				11,449		
非金電期036		11,283	1		--	--	--	--	--				11,470		
櫃買現			--		--	144.66	1.81	1.23	--	142.91	144.66	142.91	142.85	09:45:55	
櫃買期055		143.05	2	148.55	1	144.60	1.85	0.21	3	144.30	144.60	144.30	142.75	09:43:14	
櫃買期065		142.25	2	150.00	2	--	--	--	--				142.95		
櫃買期095		136.25	1		--	--	--	--	--				137.15		
櫃買期125			--		--	--	--	--	--				137.35		
櫃買期036			--		--	--	--	--	--				137.55		
臺指現			--		--	9,738.54	125.54	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:46:00	
臺指期055		9,752.00	7	9,753.00	28	9,753.00	139.00	1.21	73,149	9,656.00	9,768.00	9,652.00	9,614.00	09:46:04	
臺指期065		9,758.00	1	9,760.00	33	9,758.00	139.00	1.22	1,791	9,658.00	9,774.00	9,657.00	9,619.00	09:45:52	
臺指期095		9,516.00	3	9,521.00	5	9,530.00	145.00	1.15	189	9,422.00	9,530.00	9,422.00	9,385.00	09:44:59	
臺指期125		9,517.00	2	9,521.00	8	9,521.00	136.00	1.07	169	9,430.00	9,530.00	9,430.00	9,385.00	09:46:04	
臺指期036		9,516.00	1	9,520.00	1	9,518.00	133.00	0.99	47	9,425.00	9,518.00	9,425.00	9,385.00	09:45:19	
金融現			--		--	1,182.74	25.41	1.94	--	1,160.76	1,183.22	1,160.76	1,157.33	09:46:00	
金融期055		1,184.40	1	1,184.60	1	1,184.40	30.00	2.53	3,327	1,156.60	1,185.60	1,156.40	1,154.40	09:46:01	
金融期065		1,184.20	1	1,184.80	1	1,184.80	30.60	2.34	101	1,158.00	1,185.00	1,158.00	1,154.20	09:45:53	
金融期095		1,159.00	1	1,163.60	1	1,162.00	34.60	0.35	2	1,158.00	1,162.00	1,158.00	1,127.40	09:39:11	
金融期125		1,149.40	1	1,178.60	1	--	--	--	--				1,123.20		
金融期036		1,149.40	1	1,178.20	1	--	--	--	--				1,119.00		
電子現			--		--	381.72	5.06	0.78	--	379.22	382.15	379.22	376.66	09:46:00	
電子期055		382.05	11	382.15	10	382.05	5.35	1.09	3,108	378.75	382.65	378.55	376.70	09:45:50	
電子期065		382.25	11	382.45	11	382.40	5.25	0.95	74	379.00	382.40	378.80	377.15	09:44:10	
電子期095		367.15	1	374.00	1	--	--	--	--				367.05		
電子期125		352.05	1	385.45	1	--	--	--	--				362.95		
電子期036		352.05	1	385.45	1	--	--	--	--				360.35		
臺指50期055		6,901.00	1	7,179.00	1	--	--	--	--				6,994.00		
臺指50期065		6,666.00	3	7,266.00	3	--	--	--	--				6,998.00		
臺指50期095			--		--	--	--	--	--				6,722.00		
臺指50期125			--		--	--	--	--	--				6,731.00		
臺指50期036			--		--	--	--	--	--				6,740.00		
小臺指現			--		--	9,738.54	125.54	0.94	--	9,655.30	9,745.57	9,655.30	9,613.00	09:46:00	
小臺指期W5045		9,742.00	1	9,749.00	1	9,750.00	137.00	1.03	76	9,659.00	9,750.00	9,651.00	9,613.00	09:44:23	
小臺指期055		9,752.00	6	9,753.00	5	9,752.00	138.00	1.23	39,823	9,657.00	9,770.00	9,652.00	9,614.00	09:46:04	
小臺指期065		9,757.00	2	9,760.00	7	9,758.00	139.00	1.21	2,673	9,658.00	9,773.00	9,657.00	9,619.00	09:46:02	
小臺指期095		9,514.00	7	9,518.00	1	9,516.00	131.00	1.12	491	9,425.00	9,530.00	9,425.00	9,385.00	09:45:49	
小臺指期125		9,514.00	7	9,520.00	6	9,516.00	131.00	1.15	329	9,422.00	9,530.00	9,422.00	9,385.00	09:45:27	
小臺指期036		9,515.00	4	9,520.00	4	9,522.00	137.00	1.21	121	9,419.00	9,533.00	9,419.00	9,385.00	09:45:08	
非金電現			--		--	12,059.98	104.49	0.77	--	11,970.15	12,062.64	11,970.15	11,955.49	09:46:00	
非金電期055		12,083	1	12,086	1	12,088	126	0.82	183	12,000	12,098	12,000	11,962	09:45:52	
非金電期065		12,086	5	12,091	1	12,098	123	0.46	17	12,043	12,098	12,043	11,975	09:44:34	
非金電期095		11,638	1	11,882	1	--	--	--	--				11,428		
非金電期125		11,483	1		--	--	--	--	--				11,449		
非金電期036		11,283	1		--	--	--	--	--				11,470		
